,TIC,sec,ec_long,ec_lat,num_s
11204,154789910,53,100.66531172922055,65.75171191130897,11
11205,154789910,60,100.66531172922055,65.75171191130897,11
11206,154789910,73,100.66531172922055,65.75171191130897,11
11207,154789910,74,100.66531172922055,65.75171191130897,11
11208,154789910,79,100.66531172922055,65.75171191130897,11
11209,154789910,86,100.66531172922055,65.75171191130897,11
11210,154789910,119,100.66531172922055,65.75171191130897,11
11211,154813066,14,101.00974523818829,66.25657930057412,14
11212,154813066,19,101.00974523818829,66.25657930057412,14
11213,154813066,20,101.00974523818829,66.25657930057412,14
11214,154813066,26,101.00974523818829,66.25657930057412,14
11215,154813066,40,101.00974523818829,66.25657930057412,14
11216,154813066,47,101.00974523818829,66.25657930057412,14
11217,154813066,53,101.00974523818829,66.25657930057412,14
11218,154813066,59,101.00974523818829,66.25657930057412,14
11219,154813066,60,101.00974523818829,66.25657930057412,14
11220,154813066,73,101.00974523818829,66.25657930057412,14
11221,154813066,74,101.00974523818829,66.25657930057412,14
11222,154813066,79,101.00974523818829,66.25657930057412,14
11223,154813066,86,101.00974523818829,66.25657930057412,14
11224,154813066,119,101.00974523818829,66.25657930057412,14
11225,154841643,14,98.96543722594585,66.56773904860287,15
11226,154841643,19,98.96543722594585,66.56773904860287,15
11227,154841643,20,98.96543722594585,66.56773904860287,15
11228,154841643,26,98.96543722594585,66.56773904860287,15
11229,154841643,40,98.96543722594585,66.56773904860287,15
11230,154841643,47,98.96543722594585,66.56773904860287,15
11231,154841643,52,98.96543722594585,66.56773904860287,15
11232,154841643,53,98.96543722594585,66.56773904860287,15
11233,154841643,59,98.96543722594585,66.56773904860287,15
11234,154841643,60,98.96543722594585,66.56773904860287,15
11235,154841643,73,98.96543722594585,66.56773904860287,15
11236,154841643,74,98.96543722594585,66.56773904860287,15
11237,154841643,79,98.96543722594585,66.56773904860287,15
11238,154841643,86,98.96543722594585,66.56773904860287,15
11239,154841643,119,98.96543722594585,66.56773904860287,15
11240,154841835,19,95.78374455991278,66.6079614709878,14
11241,154841835,20,95.78374455991278,66.6079614709878,14
11242,154841835,25,95.78374455991278,66.6079614709878,14
11243,154841835,26,95.78374455991278,66.6079614709878,14
11244,154841835,40,95.78374455991278,66.6079614709878,14
11245,154841835,47,95.78374455991278,66.6079614709878,14
11246,154841835,52,95.78374455991278,66.6079614709878,14
11247,154841835,53,95.78374455991278,66.6079614709878,14
11248,154841835,60,95.78374455991278,66.6079614709878,14
11249,154841835,73,95.78374455991278,66.6079614709878,14
11250,154841835,74,95.78374455991278,66.6079614709878,14
11251,154841835,79,95.78374455991278,66.6079614709878,14
11252,154841835,86,95.78374455991278,66.6079614709878,14
11253,154841835,119,95.78374455991278,66.6079614709878,14
11254,154842794,2,332.7282344898867,-26.307393564240073,5
11255,154842794,28,332.7282344898867,-26.307393564240073,5
11256,154842794,69,332.7282344898867,-26.307393564240073,5
11257,154842794,96,332.7282344898867,-26.307393564240073,5
11258,154842794,106,332.7282344898867,-26.307393564240073,5
11259,154868221,14,100.77635932328546,66.84170387267704,14
11260,154868221,19,100.77635932328546,66.84170387267704,14
11261,154868221,20,100.77635932328546,66.84170387267704,14
11262,154868221,26,100.77635932328546,66.84170387267704,14
11263,154868221,40,100.77635932328546,66.84170387267704,14
11264,154868221,47,100.77635932328546,66.84170387267704,14
11265,154868221,52,100.77635932328546,66.84170387267704,14
11266,154868221,53,100.77635932328546,66.84170387267704,14
11267,154868221,59,100.77635932328546,66.84170387267704,14
11268,154868221,60,100.77635932328546,66.84170387267704,14
11269,154868221,74,100.77635932328546,66.84170387267704,14
11270,154868221,79,100.77635932328546,66.84170387267704,14
11271,154868221,86,100.77635932328546,66.84170387267704,14
11272,154868221,119,100.77635932328546,66.84170387267704,14
11273,154905855,14,103.19924111247144,67.72211692697559,15
11274,154905855,19,103.19924111247144,67.72211692697559,15
11275,154905855,20,103.19924111247144,67.72211692697559,15
11276,154905855,21,103.19924111247144,67.72211692697559,15
11277,154905855,26,103.19924111247144,67.72211692697559,15
11278,154905855,40,103.19924111247144,67.72211692697559,15
11279,154905855,41,103.19924111247144,67.72211692697559,15
11280,154905855,47,103.19924111247144,67.72211692697559,15
11281,154905855,53,103.19924111247144,67.72211692697559,15
11282,154905855,59,103.19924111247144,67.72211692697559,15
11283,154905855,73,103.19924111247144,67.72211692697559,15
11284,154905855,74,103.19924111247144,67.72211692697559,15
11285,154905855,79,103.19924111247144,67.72211692697559,15
11286,154905855,86,103.19924111247144,67.72211692697559,15
11287,154905855,119,103.19924111247144,67.72211692697559,15
11288,179905128,11,225.1141704111762,-21.757159437034225,4
11289,179905128,38,225.1141704111762,-21.757159437034225,4
11290,179905128,65,225.1141704111762,-21.757159437034225,4
11291,179905128,102,225.1141704111762,-21.757159437034225,4
11292,179958960,38,225.6816463027744,-22.502113868254305,2
11293,179958960,65,225.6816463027744,-22.502113868254305,2
11294,106173687,12,265.5846551325856,-11.125412581986852,7
11295,106173687,39,265.5846551325856,-11.125412581986852,7
11296,106173687,66,265.5846551325856,-11.125412581986852,7
11297,106173687,91,265.5846551325856,-11.125412581986852,7
11298,106173687,92,265.5846551325856,-11.125412581986852,7
11299,106173687,115,265.5846551325856,-11.125412581986852,7
11300,106173687,116,265.5846551325856,-11.125412581986852,7
11301,106258690,9,178.07477526839577,-42.26497788186478,10
11302,106258690,36,178.07477526839577,-42.26497788186478,10
11303,106258690,63,178.07477526839577,-42.26497788186478,10
11304,106258690,90,178.07477526839577,-42.26497788186478,10
11305,106258690,99,178.07477526839577,-42.26497788186478,10
11306,106258690,100,178.07477526839577,-42.26497788186478,10
11307,106258690,110,178.07477526839577,-42.26497788186478,10
11308,106258690,111,178.07477526839577,-42.26497788186478,10
11309,106258690,112,178.07477526839577,-42.26497788186478,10
11310,106258690,113,178.07477526839577,-42.26497788186478,10
11311,106311810,63,178.33073103061773,-42.126044988154135,8
11312,106311810,90,178.33073103061773,-42.126044988154135,8
11313,106311810,99,178.33073103061773,-42.126044988154135,8
11314,106311810,100,178.33073103061773,-42.126044988154135,8
11315,106311810,110,178.33073103061773,-42.126044988154135,8
11316,106311810,111,178.33073103061773,-42.126044988154135,8
11317,106311810,112,178.33073103061773,-42.126044988154135,8
11318,106311810,113,178.33073103061773,-42.126044988154135,8
11319,106360806,80,280.0583874682107,28.064722728797626,2
11320,106360806,118,280.0583874682107,28.064722728797626,2
11321,130722760,10,200.1213975221198,-27.279348783661284,5
11322,130722760,37,200.1213975221198,-27.279348783661284,5
11323,130722760,64,200.1213975221198,-27.279348783661284,5
11324,130722760,101,200.1213975221198,-27.279348783661284,5
11325,130722760,114,200.1213975221198,-27.279348783661284,5
11326,130875665,7,132.26795331555786,-57.71824460865644,7
11327,130875665,8,132.26795331555786,-57.71824460865644,7
11328,130875665,34,132.26795331555786,-57.71824460865644,7
11329,130875665,35,132.26795331555786,-57.71824460865644,7
11330,130875665,88,132.26795331555786,-57.71824460865644,7
11331,130875665,109,132.26795331555786,-57.71824460865644,7
11332,130875665,110,132.26795331555786,-57.71824460865644,7
11333,130869600,10,201.07716479807735,-26.528410846008136,5
11334,130869600,37,201.07716479807735,-26.528410846008136,5
11335,130869600,64,201.07716479807735,-26.528410846008136,5
11336,130869600,101,201.07716479807735,-26.528410846008136,5
11337,130869600,114,201.07716479807735,-26.528410846008136,5
11338,154927782,14,100.21451540144204,68.20055552989659,14
11339,154927782,19,100.21451540144204,68.20055552989659,14
11340,154927782,20,100.21451540144204,68.20055552989659,14
11341,154927782,26,100.21451540144204,68.20055552989659,14
11342,154927782,40,100.21451540144204,68.20055552989659,14
11343,154927782,47,100.21451540144204,68.20055552989659,14
11344,154927782,53,100.21451540144204,68.20055552989659,14
11345,154927782,59,100.21451540144204,68.20055552989659,14
11346,154927782,60,100.21451540144204,68.20055552989659,14
11347,154927782,73,100.21451540144204,68.20055552989659,14
11348,154927782,74,100.21451540144204,68.20055552989659,14
11349,154927782,79,100.21451540144204,68.20055552989659,14
11350,154927782,86,100.21451540144204,68.20055552989659,14
11351,154927782,119,100.21451540144204,68.20055552989659,14
11352,155010776,45,141.91722897901366,-1.6337559910678756,3
11353,155010776,46,141.91722897901366,-1.6337559910678756,3
11354,155010776,72,141.91722897901366,-1.6337559910678756,3
11355,155012536,45,141.5668405523341,0.0691510351768901,3
11356,155012536,46,141.5668405523341,0.0691510351768901,3
11357,155012536,72,141.5668405523341,0.0691510351768901,3
11358,180205383,36,184.86155507422,-12.903845644964226,4
11359,180205383,63,184.86155507422,-12.903845644964226,4
11360,180205383,90,184.86155507422,-12.903845644964226,4
11361,180205383,114,184.86155507422,-12.903845644964226,4
11362,180205814,9,184.1729198023109,-11.400491181351658,7
11363,180205814,36,184.1729198023109,-11.400491181351658,7
11364,180205814,63,184.1729198023109,-11.400491181351658,7
11365,180205814,90,184.1729198023109,-11.400491181351658,7
11366,180205814,91,184.1729198023109,-11.400491181351658,7
11367,180205814,114,184.1729198023109,-11.400491181351658,7
11368,180205814,115,184.1729198023109,-11.400491181351658,7
11369,180240197,54,289.57159873411547,28.347459432473585,2
11370,180240197,80,289.57159873411547,28.347459432473585,2
11371,180172954,11,221.83529481958738,-51.25617651463787,11
11372,180172954,37,221.83529481958738,-51.25617651463787,11
11373,180172954,38,221.83529481958738,-51.25617651463787,11
11374,180172954,64,221.83529481958738,-51.25617651463787,11
11375,180172954,65,221.83529481958738,-51.25617651463787,11
11376,180172954,99,221.83529481958738,-51.25617651463787,11
11377,180172954,100,221.83529481958738,-51.25617651463787,11
11378,180172954,101,221.83529481958738,-51.25617651463787,11
11379,180172954,112,221.83529481958738,-51.25617651463787,11
11380,180172954,113,221.83529481958738,-51.25617651463787,11
11381,180172954,114,221.83529481958738,-51.25617651463787,11
11382,180173870,11,221.73654879927378,-51.17634921547819,11
11383,180173870,37,221.73654879927378,-51.17634921547819,11
11384,180173870,38,221.73654879927378,-51.17634921547819,11
11385,180173870,64,221.73654879927378,-51.17634921547819,11
11386,180173870,65,221.73654879927378,-51.17634921547819,11
11387,180173870,99,221.73654879927378,-51.17634921547819,11
11388,180173870,100,221.73654879927378,-51.17634921547819,11
11389,180173870,101,221.73654879927378,-51.17634921547819,11
11390,180173870,112,221.73654879927378,-51.17634921547819,11
11391,180173870,113,221.73654879927378,-51.17634921547819,11
11392,180173870,114,221.73654879927378,-51.17634921547819,11
11393,131001807,10,202.98133710638862,-28.312783278861872,5
11394,131001807,37,202.98133710638862,-28.312783278861872,5
11395,131001807,64,202.98133710638862,-28.312783278861872,5
11396,131001807,101,202.98133710638862,-28.312783278861872,5
11397,131001807,114,202.98133710638862,-28.312783278861872,5
11398,130979616,10,201.31050639611846,-25.935261272584373,5
11399,130979616,37,201.31050639611846,-25.935261272584373,5
11400,130979616,64,201.31050639611846,-25.935261272584373,5
11401,130979616,101,201.31050639611846,-25.935261272584373,5
11402,130979616,114,201.31050639611846,-25.935261272584373,5
11403,155207713,48,135.30495879273974,20.027647802934798,1
11404,155230105,21,135.3717477475905,20.14984514556159,2
11405,155230105,48,135.3717477475905,20.14984514556159,2
11406,155232953,44,120.92055068331278,6.5475101814368974,6
11407,155232953,45,120.92055068331278,6.5475101814368974,6
11408,155232953,46,120.92055068331278,6.5475101814368974,6
11409,155232953,47,120.92055068331278,6.5475101814368974,6
11410,155232953,71,120.92055068331278,6.5475101814368974,6
11411,155232953,72,120.92055068331278,6.5475101814368974,6
11412,155258663,17,15.216481308052593,31.921649824781415,3
11413,155258663,57,15.216481308052593,31.921649824781415,3
11414,155258663,84,15.216481308052593,31.921649824781415,3
11415,155315739,2,332.71281306904825,-27.51936163759556,5
11416,155315739,28,332.71281306904825,-27.51936163759556,5
11417,155315739,69,332.71281306904825,-27.51936163759556,5
11418,155315739,96,332.71281306904825,-27.51936163759556,5
11419,155315739,106,332.71281306904825,-27.51936163759556,5
11420,155316194,2,335.64558153922127,-22.361151518357516,5
11421,155316194,29,335.64558153922127,-22.361151518357516,5
11422,155316194,69,335.64558153922127,-22.361151518357516,5
11423,155316194,96,335.64558153922127,-22.361151518357516,5
11424,155316194,106,335.64558153922127,-22.361151518357516,5
11425,155251038,22,170.30680625178542,38.62594839978305,3
11426,155251038,49,170.30680625178542,38.62594839978305,3
11427,155251038,76,170.30680625178542,38.62594839978305,3
11428,180332342,51,228.77730374243748,17.00251176037709,1
11429,155401087,19,72.02526589694608,14.962005610540317,3
11430,155401087,59,72.02526589694608,14.962005610540317,3
11431,155401087,86,72.02526589694608,14.962005610540317,3
11432,180353704,51,229.3472570693723,16.90940163760954,1
11433,180497060,8,148.65769166044532,-55.78686164414424,9
11434,180497060,35,148.65769166044532,-55.78686164414424,9
11435,180497060,61,148.65769166044532,-55.78686164414424,9
11436,180497060,62,148.65769166044532,-55.78686164414424,9
11437,180497060,88,148.65769166044532,-55.78686164414424,9
11438,180497060,89,148.65769166044532,-55.78686164414424,9
11439,180497060,109,148.65769166044532,-55.78686164414424,9
11440,180497060,110,148.65769166044532,-55.78686164414424,9
11441,180497060,111,148.65769166044532,-55.78686164414424,9
11442,180499294,8,149.54028277604507,-56.54537491198797,9
11443,180499294,35,149.54028277604507,-56.54537491198797,9
11444,180499294,61,149.54028277604507,-56.54537491198797,9
11445,180499294,62,149.54028277604507,-56.54537491198797,9
11446,180499294,88,149.54028277604507,-56.54537491198797,9
11447,180499294,89,149.54028277604507,-56.54537491198797,9
11448,180499294,109,149.54028277604507,-56.54537491198797,9
11449,180499294,110,149.54028277604507,-56.54537491198797,9
11450,180499294,111,149.54028277604507,-56.54537491198797,9
11451,106760549,9,181.36541697118886,-42.77957531441616,8
11452,106760549,36,181.36541697118886,-42.77957531441616,8
11453,106760549,63,181.36541697118886,-42.77957531441616,8
11454,106760549,90,181.36541697118886,-42.77957531441616,8
11455,106760549,99,181.36541697118886,-42.77957531441616,8
11456,106760549,100,181.36541697118886,-42.77957531441616,8
11457,106760549,111,181.36541697118886,-42.77957531441616,8
11458,106760549,112,181.36541697118886,-42.77957531441616,8
11459,106741806,7,117.49379779473425,-48.23529125431447,10
11460,106741806,33,117.49379779473425,-48.23529125431447,10
11461,106741806,34,117.49379779473425,-48.23529125431447,10
11462,106741806,61,117.49379779473425,-48.23529125431447,10
11463,106741806,87,117.49379779473425,-48.23529125431447,10
11464,106741806,88,117.49379779473425,-48.23529125431447,10
11465,106741806,108,117.49379779473425,-48.23529125431447,10
11466,106741806,109,117.49379779473425,-48.23529125431447,10
11467,106741806,110,117.49379779473425,-48.23529125431447,10
11468,106741806,111,117.49379779473425,-48.23529125431447,10
11469,106802788,9,180.16470184266274,-40.83810679176758,9
11470,106802788,36,180.16470184266274,-40.83810679176758,9
11471,106802788,63,180.16470184266274,-40.83810679176758,9
11472,106802788,90,180.16470184266274,-40.83810679176758,9
11473,106802788,99,180.16470184266274,-40.83810679176758,9
11474,106802788,100,180.16470184266274,-40.83810679176758,9
11475,106802788,111,180.16470184266274,-40.83810679176758,9
11476,106802788,112,180.16470184266274,-40.83810679176758,9
11477,106802788,113,180.16470184266274,-40.83810679176758,9
11478,106900981,9,183.69425571040946,-44.57080451928392,9
11479,106900981,10,183.69425571040946,-44.57080451928392,9
11480,106900981,36,183.69425571040946,-44.57080451928392,9
11481,106900981,90,183.69425571040946,-44.57080451928392,9
11482,106900981,99,183.69425571040946,-44.57080451928392,9
11483,106900981,100,183.69425571040946,-44.57080451928392,9
11484,106900981,111,183.69425571040946,-44.57080451928392,9
11485,106900981,112,183.69425571040946,-44.57080451928392,9
11486,106900981,113,183.69425571040946,-44.57080451928392,9
11487,131431998,11,214.15610946800732,-20.68670612041854,4
11488,131431998,37,214.15610946800732,-20.68670612041854,4
11489,131431998,64,214.15610946800732,-20.68670612041854,4
11490,131431998,102,214.15610946800732,-20.68670612041854,4
11491,155581098,22,161.39740802444032,26.893457275225693,2
11492,155581098,49,161.39740802444032,26.893457275225693,2
11493,155559947,21,143.87992684773252,28.88301805274724,2
11494,155559947,48,143.87992684773252,28.88301805274724,2
11495,180568795,22,177.57597573058567,41.668137143332515,3
11496,180568795,23,177.57597573058567,41.668137143332515,3
11497,180568795,76,177.57597573058567,41.668137143332515,3
11498,180627122,22,177.14641077236632,44.22996611509604,4
11499,180627122,23,177.14641077236632,44.22996611509604,4
11500,180627122,49,177.14641077236632,44.22996611509604,4
11501,180627122,76,177.14641077236632,44.22996611509604,4
11502,180670084,23,180.54934554322395,42.22082701093729,3
11503,180670084,49,180.54934554322395,42.22082701093729,3
11504,180670084,76,180.54934554322395,42.22082701093729,3
11505,180581211,8,147.86028540301658,-54.3242904385423,10
11506,180581211,35,147.86028540301658,-54.3242904385423,10
11507,180581211,61,147.86028540301658,-54.3242904385423,10
11508,180581211,62,147.86028540301658,-54.3242904385423,10
11509,180581211,88,147.86028540301658,-54.3242904385423,10
11510,180581211,89,147.86028540301658,-54.3242904385423,10
11511,180581211,109,147.86028540301658,-54.3242904385423,10
11512,180581211,110,147.86028540301658,-54.3242904385423,10
11513,180581211,110,147.86028540301658,-54.3242904385423,10
11514,180581211,111,147.86028540301658,-54.3242904385423,10
11515,180664865,8,149.44251724275213,-55.765097410879086,9
11516,180664865,35,149.44251724275213,-55.765097410879086,9
11517,180664865,61,149.44251724275213,-55.765097410879086,9
11518,180664865,62,149.44251724275213,-55.765097410879086,9
11519,180664865,88,149.44251724275213,-55.765097410879086,9
11520,180664865,89,149.44251724275213,-55.765097410879086,9
11521,180664865,109,149.44251724275213,-55.765097410879086,9
11522,180664865,110,149.44251724275213,-55.765097410879086,9
11523,180664865,111,149.44251724275213,-55.765097410879086,9
11524,180608094,22,178.4086233112674,41.77570500832376,3
11525,180608094,23,178.4086233112674,41.77570500832376,3
11526,180608094,76,178.4086233112674,41.77570500832376,3
11527,180768897,26,274.096010995142,58.57361854529735,6
11528,180768897,40,274.096010995142,58.57361854529735,6
11529,180768897,79,274.096010995142,58.57361854529735,6
11530,180768897,80,274.096010995142,58.57361854529735,6
11531,180768897,118,274.096010995142,58.57361854529735,6
11532,180768897,119,274.096010995142,58.57361854529735,6
11533,180762527,26,273.394012263157,53.36366697795714,7
11534,180762527,40,273.394012263157,53.36366697795714,7
11535,180762527,53,273.394012263157,53.36366697795714,7
11536,180762527,79,273.394012263157,53.36366697795714,7
11537,180762527,80,273.394012263157,53.36366697795714,7
11538,180762527,118,273.394012263157,53.36366697795714,7
11539,180762527,119,273.394012263157,53.36366697795714,7
11540,155706668,92,322.69569233658507,-0.9445429640527129,1
11541,155706950,92,322.97268937572755,-0.2019698278208824,1
11542,155772218,92,323.30748187289754,-1.0600079418711743,1
11543,155782207,116,324.2668207530087,0.6871150000674064,1
11544,180929040,8,147.44321489444982,-52.39968870370191,10
11545,180929040,35,147.44321489444982,-52.39968870370191,10
11546,180929040,61,147.44321489444982,-52.39968870370191,10
11547,180929040,62,147.44321489444982,-52.39968870370191,10
11548,180929040,88,147.44321489444982,-52.39968870370191,10
11549,180929040,89,147.44321489444982,-52.39968870370191,10
11550,180929040,109,147.44321489444982,-52.39968870370191,10
11551,180929040,110,147.44321489444982,-52.39968870370191,10
11552,180929040,111,147.44321489444982,-52.39968870370191,10
11553,180929040,112,147.44321489444982,-52.39968870370191,10
11554,180871884,2,354.82053400436945,-42.813443198346434,5
11555,180871884,3,354.82053400436945,-42.813443198346434,5
11556,180871884,29,354.82053400436945,-42.813443198346434,5
11557,180871884,96,354.82053400436945,-42.813443198346434,5
11558,180871884,104,354.82053400436945,-42.813443198346434,5
11559,180946244,5,88.55109910342605,-67.44407298293281,6
11560,180946244,6,88.55109910342605,-67.44407298293281,6
11561,180946244,7,88.55109910342605,-67.44407298293281,6
11562,180946244,32,88.55109910342605,-67.44407298293281,6
11563,180946244,33,88.55109910342605,-67.44407298293281,6
11564,180946244,98,88.55109910342605,-67.44407298293281,6
11565,180982797,8,150.44015485731427,-55.61139259803716,9
11566,180982797,35,150.44015485731427,-55.61139259803716,9
11567,180982797,61,150.44015485731427,-55.61139259803716,9
11568,180982797,62,150.44015485731427,-55.61139259803716,9
11569,180982797,88,150.44015485731427,-55.61139259803716,9
11570,180982797,89,150.44015485731427,-55.61139259803716,9
11571,180982797,109,150.44015485731427,-55.61139259803716,9
11572,180982797,110,150.44015485731427,-55.61139259803716,9
11573,180982797,111,150.44015485731427,-55.61139259803716,9
11574,181020271,10,190.4271674007879,-35.44486614499513,9
11575,181020271,36,190.4271674007879,-35.44486614499513,9
11576,181020271,63,190.4271674007879,-35.44486614499513,9
11577,181020271,90,190.4271674007879,-35.44486614499513,9
11578,181020271,100,190.4271674007879,-35.44486614499513,9
11579,181020271,101,190.4271674007879,-35.44486614499513,9
11580,181020271,111,190.4271674007879,-35.44486614499513,9
11581,181020271,113,190.4271674007879,-35.44486614499513,9
11582,181020271,114,190.4271674007879,-35.44486614499513,9
11583,180999411,2,355.2990105845927,-42.72225691146832,8
11584,180999411,3,355.2990105845927,-42.72225691146832,8
11585,180999411,29,355.2990105845927,-42.72225691146832,8
11586,180999411,96,355.2990105845927,-42.72225691146832,8
11587,180999411,104,355.2990105845927,-42.72225691146832,8
11588,180999411,105,355.2990105845927,-42.72225691146832,8
11589,180999411,106,355.2990105845927,-42.72225691146832,8
11590,180999411,107,355.2990105845927,-42.72225691146832,8
11591,107289258,11,215.89541811664586,-23.100131370719716,4
11592,107289258,37,215.89541811664586,-23.100131370719716,4
11593,107289258,64,215.89541811664586,-23.100131370719716,4
11594,107289258,102,215.89541811664586,-23.100131370719716,4
11595,107262570,34,119.45426586725826,-50.60646613589266,8
11596,107262570,61,119.45426586725826,-50.60646613589266,8
11597,107262570,87,119.45426586725826,-50.60646613589266,8
11598,107262570,88,119.45426586725826,-50.60646613589266,8
11599,107262570,108,119.45426586725826,-50.60646613589266,8
11600,107262570,109,119.45426586725826,-50.60646613589266,8
11601,107262570,110,119.45426586725826,-50.60646613589266,8
11602,107262570,111,119.45426586725826,-50.60646613589266,8
11603,107381933,80,280.1771660069524,24.062809891830508,2
11604,107381933,118,280.1771660069524,24.062809891830508,2
11605,131721747,54,293.6136208420596,33.35136267772583,2
11606,131721747,81,293.6136208420596,33.35136267772583,2
11607,107505111,11,220.85748873893107,-16.44722217944614,4
11608,107505111,38,220.85748873893107,-16.44722217944614,4
11609,107505111,64,220.85748873893107,-16.44722217944614,4
11610,107505111,102,220.85748873893107,-16.44722217944614,4
11611,155856272,15,155.76351863337092,57.828101409215506,9
11612,155856272,21,155.76351863337092,57.828101409215506,9
11613,155856272,22,155.76351863337092,57.828101409215506,9
11614,155856272,41,155.76351863337092,57.828101409215506,9
11615,155856272,48,155.76351863337092,57.828101409215506,9
11616,155856272,49,155.76351863337092,57.828101409215506,9
11617,155856272,75,155.76351863337092,57.828101409215506,9
11618,155856272,76,155.76351863337092,57.828101409215506,9
11619,155856272,121,155.76351863337092,57.828101409215506,9
11620,155950028,2,338.423649977336,-47.76875832091917,7
11621,155950028,29,338.423649977336,-47.76875832091917,7
11622,155950028,69,338.423649977336,-47.76875832091917,7
11623,155950028,96,338.423649977336,-47.76875832091917,7
11624,155950028,104,338.423649977336,-47.76875832091917,7
11625,155950028,105,338.423649977336,-47.76875832091917,7
11626,155950028,106,338.423649977336,-47.76875832091917,7
11627,155970575,23,212.90039468600028,60.553858043993614,6
11628,155970575,24,212.90039468600028,60.553858043993614,6
11629,155970575,50,212.90039468600028,60.553858043993614,6
11630,155970575,51,212.90039468600028,60.553858043993614,6
11631,155970575,77,212.90039468600028,60.553858043993614,6
11632,155970575,78,212.90039468600028,60.553858043993614,6
11633,155948315,16,206.07908812801446,61.1007995011169,7
11634,155948315,23,206.07908812801446,61.1007995011169,7
11635,155948315,24,206.07908812801446,61.1007995011169,7
11636,155948315,50,206.07908812801446,61.1007995011169,7
11637,155948315,51,206.07908812801446,61.1007995011169,7
11638,155948315,77,206.07908812801446,61.1007995011169,7
11639,155948315,78,206.07908812801446,61.1007995011169,7
11640,155996406,2,341.62174403161293,-46.5662040150925,7
11641,155996406,29,341.62174403161293,-46.5662040150925,7
11642,155996406,69,341.62174403161293,-46.5662040150925,7
11643,155996406,96,341.62174403161293,-46.5662040150925,7
11644,155996406,104,341.62174403161293,-46.5662040150925,7
11645,155996406,105,341.62174403161293,-46.5662040150925,7
11646,155996406,106,341.62174403161293,-46.5662040150925,7
11647,155997423,23,211.74222696748703,62.43196738143751,6
11648,155997423,24,211.74222696748703,62.43196738143751,6
11649,155997423,50,211.74222696748703,62.43196738143751,6
11650,155997423,51,211.74222696748703,62.43196738143751,6
11651,155997423,77,211.74222696748703,62.43196738143751,6
11652,155997423,78,211.74222696748703,62.43196738143751,6
11653,156048663,19,74.19092058120968,18.438265796652505,3
11654,156048663,59,74.19092058120968,18.438265796652505,3
11655,156048663,86,74.19092058120968,18.438265796652505,3
11656,156016477,29,343.13012535060733,-46.3122038914002,5
11657,156016477,69,343.13012535060733,-46.3122038914002,5
11658,156016477,96,343.13012535060733,-46.3122038914002,5
11659,156016477,104,343.13012535060733,-46.3122038914002,5
11660,156016477,105,343.13012535060733,-46.3122038914002,5
11661,156016697,2,342.36983404069025,-47.329443775956896,6
11662,156016697,29,342.36983404069025,-47.329443775956896,6
11663,156016697,69,342.36983404069025,-47.329443775956896,6
11664,156016697,96,342.36983404069025,-47.329443775956896,6
11665,156016697,103,342.36983404069025,-47.329443775956896,6
11666,156016697,104,342.36983404069025,-47.329443775956896,6
11667,156067565,23,211.83312609637,63.85920925947514,6
11668,156067565,24,211.83312609637,63.85920925947514,6
11669,156067565,50,211.83312609637,63.85920925947514,6
11670,156067565,51,211.83312609637,63.85920925947514,6
11671,156067565,77,211.83312609637,63.85920925947514,6
11672,156067565,78,211.83312609637,63.85920925947514,6
11673,156008580,12,243.00911399953876,-27.470755814614407,5
11674,156008580,38,243.00911399953876,-27.470755814614407,5
11675,156008580,65,243.00911399953876,-27.470755814614407,5
11676,156008580,102,243.00911399953876,-27.470755814614407,5
11677,156008580,103,243.00911399953876,-27.470755814614407,5
11678,181152530,10,191.86803276782402,-35.96941987283645,10
11679,181152530,36,191.86803276782402,-35.96941987283645,10
11680,181152530,37,191.86803276782402,-35.96941987283645,10
11681,181152530,63,191.86803276782402,-35.96941987283645,10
11682,181152530,90,191.86803276782402,-35.96941987283645,10
11683,181152530,100,191.86803276782402,-35.96941987283645,10
11684,181152530,101,191.86803276782402,-35.96941987283645,10
11685,181152530,111,191.86803276782402,-35.96941987283645,10
11686,181152530,113,191.86803276782402,-35.96941987283645,10
11687,181152530,114,191.86803276782402,-35.96941987283645,10
11688,181158879,10,192.99016438290047,-37.43930864552821,11
11689,181158879,36,192.99016438290047,-37.43930864552821,11
11690,181158879,37,192.99016438290047,-37.43930864552821,11
11691,181158879,63,192.99016438290047,-37.43930864552821,11
11692,181158879,90,192.99016438290047,-37.43930864552821,11
11693,181158879,99,192.99016438290047,-37.43930864552821,11
11694,181158879,100,192.99016438290047,-37.43930864552821,11
11695,181158879,101,192.99016438290047,-37.43930864552821,11
11696,181158879,111,192.99016438290047,-37.43930864552821,11
11697,181158879,113,192.99016438290047,-37.43930864552821,11
11698,181158879,114,192.99016438290047,-37.43930864552821,11
11699,181151732,10,191.18305689867555,-35.0027728624879,10
11700,181151732,36,191.18305689867555,-35.0027728624879,10
11701,181151732,37,191.18305689867555,-35.0027728624879,10
11702,181151732,63,191.18305689867555,-35.0027728624879,10
11703,181151732,90,191.18305689867555,-35.0027728624879,10
11704,181151732,100,191.18305689867555,-35.0027728624879,10
11705,181151732,101,191.18305689867555,-35.0027728624879,10
11706,181151732,111,191.18305689867555,-35.0027728624879,10
11707,181151732,113,191.18305689867555,-35.0027728624879,10
11708,181151732,114,191.18305689867555,-35.0027728624879,10
11709,181273463,8,150.2527926877305,-54.11820704205675,10
