,TIC,sec,ec_long,ec_lat,num_s
7441,151236987,43,91.21534004117096,-9.046390181768869,8
7442,151236987,44,91.21534004117096,-9.046390181768869,8
7443,151236987,45,91.21534004117096,-9.046390181768869,8
7444,151236987,71,91.21534004117096,-9.046390181768869,8
7445,151236987,72,91.21534004117096,-9.046390181768869,8
7446,151236987,87,91.21534004117096,-9.046390181768869,8
7447,176188045,54,291.6295953814603,27.169868721603905,3
7448,176188045,80,291.6295953814603,27.169868721603905,3
7449,176188045,81,291.6295953814603,27.169868721603905,3
7450,176285709,29,357.40127958440763,-9.365670510217297,4
7451,176285709,42,357.40127958440763,-9.365670510217297,4
7452,176285709,70,357.40127958440763,-9.365670510217297,4
7453,176285709,92,357.40127958440763,-9.365670510217297,4
7454,176315992,5,69.62538387279238,-25.10223655409085,2
7455,176315992,32,69.62538387279238,-25.10223655409085,2
7456,176313551,5,69.47674131624397,-25.036757210294624,2
7457,176313551,32,69.47674131624397,-25.036757210294624,2
7458,176379354,5,69.81444050691022,-27.8725894479184,2
7459,176379354,32,69.81444050691022,-27.8725894479184,2
7460,102223885,14,310.96516345866775,50.13515220616512,8
7461,102223885,41,310.96516345866775,50.13515220616512,8
7462,102223885,54,310.96516345866775,50.13515220616512,8
7463,102223885,55,310.96516345866775,50.13515220616512,8
7464,102223885,74,310.96516345866775,50.13515220616512,8
7465,102223885,75,310.96516345866775,50.13515220616512,8
7466,102223885,81,310.96516345866775,50.13515220616512,8
7467,102223885,82,310.96516345866775,50.13515220616512,8
7468,102291873,9,181.69433231173338,-51.91165174453643,5
7469,102291873,10,181.69433231173338,-51.91165174453643,5
7470,102291873,36,181.69433231173338,-51.91165174453643,5
7471,102291873,63,181.69433231173338,-51.91165174453643,5
7472,102291873,90,181.69433231173338,-51.91165174453643,5
