#
#  Times of cadences affected by momentum dumps
#  Created Thu Oct  9 00:03:05 EDT 2025 by roland
#
#  Fields are UTC, TJD, spacecraft time, cadence number, FFI number
#
2022-06-13 11:32:48.976967 UTC, 2743.98192317, 1339155240.0, 1091900, 218379
2022-06-13 11:34:48.976912 UTC, 2743.98331205, 1339155360.0, 1091901, 218379
2022-06-13 11:36:48.976857 UTC, 2743.98470094, 1339155480.0, 1091902, 218379
2022-06-13 11:38:48.976801 UTC, 2743.98608983, 1339155600.0, 1091903, 218380
2022-06-13 11:40:48.976746 UTC, 2743.98747872, 1339155720.0, 1091904, 218380
2022-06-13 11:42:48.976691 UTC, 2743.98886761, 1339155840.0, 1091905, 218380
2022-06-13 11:44:48.976636 UTC, 2743.99025650, 1339155960.0, 1091906, 218380
2022-06-13 11:46:48.976581 UTC, 2743.99164538, 1339156080.0, 1091907, 218380
2022-06-13 11:48:48.976525 UTC, 2743.99303427, 1339156200.0, 1091908, 218381
2022-06-13 11:50:48.976470 UTC, 2743.99442316, 1339156320.0, 1091909, 218381
2022-06-19 12:30:48.736912 UTC, 2750.02219816, 1339677120.0, 1096249, 219249
2022-06-19 12:32:48.736856 UTC, 2750.02358705, 1339677240.0, 1096250, 219249
2022-06-19 12:34:48.736801 UTC, 2750.02497594, 1339677360.0, 1096251, 219249
2022-06-19 12:36:48.736746 UTC, 2750.02636483, 1339677480.0, 1096252, 219249
2022-06-19 12:38:48.736691 UTC, 2750.02775372, 1339677600.0, 1096253, 219250
2022-06-19 12:40:48.736636 UTC, 2750.02914261, 1339677720.0, 1096254, 219250
2022-06-19 12:42:48.736580 UTC, 2750.03053149, 1339677840.0, 1096255, 219250
2022-06-26 09:28:48.461864 UTC, 2756.89580609, 1340271000.0, 1101198, 220239
2022-06-26 09:30:48.461807 UTC, 2756.89719498, 1340271120.0, 1101199, 220239
2022-06-26 09:32:48.461750 UTC, 2756.89858387, 1340271240.0, 1101200, 220239
2022-06-26 09:34:48.461692 UTC, 2756.89997275, 1340271360.0, 1101201, 220239
2022-06-26 09:36:48.461635 UTC, 2756.90136164, 1340271480.0, 1101202, 220239
2022-06-26 09:38:48.461578 UTC, 2756.90275053, 1340271600.0, 1101203, 220240
2022-06-26 09:40:48.461521 UTC, 2756.90413942, 1340271720.0, 1101204, 220240
2022-06-26 09:42:48.461464 UTC, 2756.90552831, 1340271840.0, 1101205, 220240
2022-06-26 09:44:48.461407 UTC, 2756.90691720, 1340271960.0, 1101206, 220240
2022-06-26 09:46:48.461350 UTC, 2756.90830608, 1340272080.0, 1101207, 220240
2022-06-26 09:48:48.461293 UTC, 2756.90969497, 1340272200.0, 1101208, 220241
2022-06-26 09:50:48.461236 UTC, 2756.91108386, 1340272320.0, 1101209, 220241
2022-07-02 10:30:48.213496 UTC, 2762.93885877, 1340793120.0, 1105549, 221109
2022-07-02 10:32:48.213439 UTC, 2762.94024766, 1340793240.0, 1105550, 221109
2022-07-02 10:34:48.213382 UTC, 2762.94163654, 1340793360.0, 1105551, 221109
2022-07-02 10:36:48.213325 UTC, 2762.94302543, 1340793480.0, 1105552, 221109
2022-07-02 10:38:48.213268 UTC, 2762.94441432, 1340793600.0, 1105553, 221110
2022-07-02 10:40:48.213211 UTC, 2762.94580321, 1340793720.0, 1105554, 221110
2022-07-02 10:42:48.213153 UTC, 2762.94719210, 1340793840.0, 1105555, 221110
2022-07-09 09:08:47.928959 UTC, 2769.88191103, 1341393000.0, 1110548, 222109
2022-07-09 09:10:47.928904 UTC, 2769.88329992, 1341393120.0, 1110549, 222109
2022-07-09 09:12:47.928850 UTC, 2769.88468880, 1341393240.0, 1110550, 222109
2022-07-09 09:14:47.928795 UTC, 2769.88607769, 1341393360.0, 1110551, 222109
2022-07-09 09:16:47.928741 UTC, 2769.88746658, 1341393480.0, 1110552, 222109
2022-07-09 09:18:47.928686 UTC, 2769.88885547, 1341393600.0, 1110553, 222110
2022-07-09 09:20:47.928632 UTC, 2769.89024436, 1341393720.0, 1110554, 222110
2022-07-09 09:22:47.928577 UTC, 2769.89163325, 1341393840.0, 1110555, 222110
2022-07-09 09:24:47.928523 UTC, 2769.89302213, 1341393960.0, 1110556, 222110
2022-07-09 09:26:47.928468 UTC, 2769.89441102, 1341394080.0, 1110557, 222110
2022-07-09 09:28:47.928414 UTC, 2769.89579991, 1341394200.0, 1110558, 222111
2022-07-09 09:30:47.928359 UTC, 2769.89718880, 1341394320.0, 1110559, 222111
2022-07-15 13:30:47.686292 UTC, 2776.06385266, 1341927120.0, 1114999, 222999
2022-07-15 13:32:47.686238 UTC, 2776.06524155, 1341927240.0, 1115000, 222999
2022-07-15 13:34:47.686183 UTC, 2776.06663044, 1341927360.0, 1115001, 222999
2022-07-15 13:36:47.686129 UTC, 2776.06801933, 1341927480.0, 1115002, 222999
2022-07-15 13:38:47.686074 UTC, 2776.06940822, 1341927600.0, 1115003, 223000
2022-07-15 13:40:47.686020 UTC, 2776.07079710, 1341927720.0, 1115004, 223000
2022-07-15 13:42:47.685965 UTC, 2776.07218599, 1341927840.0, 1115005, 223000
2022-07-23 00:18:47.393878 UTC, 2783.51384928, 1342570800.0, 1120363, 224072
2022-07-23 00:20:47.393823 UTC, 2783.51523816, 1342570920.0, 1120364, 224072
2022-07-23 00:22:47.393767 UTC, 2783.51662705, 1342571040.0, 1120365, 224072
2022-07-23 00:24:47.393712 UTC, 2783.51801594, 1342571160.0, 1120366, 224072
2022-07-23 00:26:47.393657 UTC, 2783.51940483, 1342571280.0, 1120367, 224072
2022-07-23 00:28:47.393601 UTC, 2783.52079372, 1342571400.0, 1120368, 224073
2022-07-23 00:30:47.393546 UTC, 2783.52218260, 1342571520.0, 1120369, 224073
2022-07-23 00:32:47.393490 UTC, 2783.52357149, 1342571640.0, 1120370, 224073
2022-07-23 00:34:47.393435 UTC, 2783.52496038, 1342571760.0, 1120371, 224073
2022-07-23 00:36:47.393379 UTC, 2783.52634927, 1342571880.0, 1120372, 224073
2022-07-23 00:38:47.393324 UTC, 2783.52773816, 1342572000.0, 1120373, 224074
2022-07-23 00:40:47.393268 UTC, 2783.52912705, 1342572120.0, 1120374, 224074
2022-07-29 08:00:47.141574 UTC, 2789.83467969, 1343116920.0, 1124914, 224982
2022-07-29 08:02:47.141519 UTC, 2789.83606857, 1343117040.0, 1124915, 224982
2022-07-29 08:04:47.141463 UTC, 2789.83745746, 1343117160.0, 1124916, 224982
2022-07-29 08:06:47.141408 UTC, 2789.83884635, 1343117280.0, 1124917, 224982
2022-07-29 08:08:47.141353 UTC, 2789.84023524, 1343117400.0, 1124918, 224983
2022-07-29 08:10:47.141297 UTC, 2789.84162413, 1343117520.0, 1124919, 224983
2022-07-29 08:12:47.141242 UTC, 2789.84301302, 1343117640.0, 1124920, 224983
2022-08-04 19:00:46.883817 UTC, 2796.29301003, 1343674920.0, 1129564, 225912
2022-08-04 19:02:46.883763 UTC, 2796.29439892, 1343675040.0, 1129565, 225912
2022-08-04 19:04:46.883708 UTC, 2796.29578781, 1343675160.0, 1129566, 225912
2022-08-04 19:06:46.883653 UTC, 2796.29717670, 1343675280.0, 1129567, 225912
2022-08-04 19:08:46.883598 UTC, 2796.29856559, 1343675400.0, 1129568, 225913
2022-08-04 19:10:46.883544 UTC, 2796.29995448, 1343675520.0, 1129569, 225913
2022-08-04 19:12:46.883489 UTC, 2796.30134336, 1343675640.0, 1129570, 225913
2022-08-04 19:14:46.883434 UTC, 2796.30273225, 1343675760.0, 1129571, 225913
2022-08-04 19:16:46.883379 UTC, 2796.30412114, 1343675880.0, 1129572, 225913
2022-08-04 19:18:46.883324 UTC, 2796.30551003, 1343676000.0, 1129573, 225914
2022-08-04 19:20:46.883270 UTC, 2796.30689892, 1343676120.0, 1129574, 225914
2022-08-05 13:58:46.852682 UTC, 2797.08328745, 1343743200.0, 1130133, 226026
2022-08-05 14:00:46.852627 UTC, 2797.08467634, 1343743320.0, 1130134, 226026
2022-08-05 14:02:46.852573 UTC, 2797.08606523, 1343743440.0, 1130135, 226026
2022-08-05 14:04:46.852518 UTC, 2797.08745412, 1343743560.0, 1130136, 226026
2022-08-05 14:06:46.852464 UTC, 2797.08884300, 1343743680.0, 1130137, 226026
2022-08-05 14:08:46.852410 UTC, 2797.09023189, 1343743800.0, 1130138, 226027
2022-08-05 14:10:46.852355 UTC, 2797.09162078, 1343743920.0, 1130139, 226027
2022-08-05 14:12:46.852301 UTC, 2797.09300967, 1343744040.0, 1130140, 226027
2022-08-05 14:14:46.852246 UTC, 2797.09439856, 1343744160.0, 1130141, 226027
2022-08-05 14:16:46.852192 UTC, 2797.09578745, 1343744280.0, 1130142, 226027
2022-08-05 14:18:46.852138 UTC, 2797.09717633, 1343744400.0, 1130143, 226028
2022-08-05 14:20:46.852083 UTC, 2797.09856522, 1343744520.0, 1130144, 226028
2022-08-12 00:00:46.601284 UTC, 2803.50134010, 1344297720.0, 1134754, 226950
2022-08-12 00:02:46.601229 UTC, 2803.50272898, 1344297840.0, 1134755, 226950
2022-08-12 00:04:46.601175 UTC, 2803.50411787, 1344297960.0, 1134756, 226950
2022-08-12 00:06:46.601120 UTC, 2803.50550676, 1344298080.0, 1134757, 226950
2022-08-12 00:08:46.601066 UTC, 2803.50689565, 1344298200.0, 1134758, 226951
2022-08-12 00:10:46.601012 UTC, 2803.50828454, 1344298320.0, 1134759, 226951
2022-08-12 00:12:46.600957 UTC, 2803.50967343, 1344298440.0, 1134760, 226951
2022-08-18 14:54:46.341899 UTC, 2810.12217043, 1344869760.0, 1139521, 227903
2022-08-18 14:56:46.341844 UTC, 2810.12355931, 1344869880.0, 1139522, 227903
2022-08-18 14:58:46.341789 UTC, 2810.12494820, 1344870000.0, 1139523, 227904
2022-08-18 15:00:46.341734 UTC, 2810.12633709, 1344870120.0, 1139524, 227904
2022-08-18 15:02:46.341679 UTC, 2810.12772598, 1344870240.0, 1139525, 227904
2022-08-18 15:04:46.341623 UTC, 2810.12911487, 1344870360.0, 1139526, 227904
2022-08-18 15:06:46.341568 UTC, 2810.13050376, 1344870480.0, 1139527, 227904
2022-08-18 15:08:46.341513 UTC, 2810.13189264, 1344870600.0, 1139528, 227905
2022-08-18 15:10:46.341458 UTC, 2810.13328153, 1344870720.0, 1139529, 227905
2022-08-18 15:12:46.341402 UTC, 2810.13467042, 1344870840.0, 1139530, 227905
2022-08-18 15:14:46.341347 UTC, 2810.13605931, 1344870960.0, 1139531, 227905
2022-08-18 15:16:46.341292 UTC, 2810.13744820, 1344871080.0, 1139532, 227905
2022-08-19 08:28:46.312788 UTC, 2810.85411453, 1344933000.0, 1140048, 228009
2022-08-19 08:30:46.312733 UTC, 2810.85550342, 1344933120.0, 1140049, 228009
2022-08-19 08:32:46.312677 UTC, 2810.85689231, 1344933240.0, 1140050, 228009
2022-08-19 08:34:46.312622 UTC, 2810.85828120, 1344933360.0, 1140051, 228009
2022-08-19 08:36:46.312567 UTC, 2810.85967009, 1344933480.0, 1140052, 228009
2022-08-19 08:38:46.312511 UTC, 2810.86105897, 1344933600.0, 1140053, 228010
2022-08-19 08:40:46.312456 UTC, 2810.86244786, 1344933720.0, 1140054, 228010
2022-08-19 08:42:46.312401 UTC, 2810.86383675, 1344933840.0, 1140055, 228010
2022-08-19 08:44:46.312345 UTC, 2810.86522564, 1344933960.0, 1140056, 228010
2022-08-19 08:46:46.312290 UTC, 2810.86661453, 1344934080.0, 1140057, 228010
2022-08-19 08:48:46.312235 UTC, 2810.86800342, 1344934200.0, 1140058, 228011
2022-08-19 08:50:46.312180 UTC, 2810.86939230, 1344934320.0, 1140059, 228011
2022-08-26 01:22:46.045819 UTC, 2817.55827811, 1345512240.0, 1144875, 228974
2022-08-26 01:24:46.045764 UTC, 2817.55966700, 1345512360.0, 1144876, 228974
2022-08-26 01:26:46.045709 UTC, 2817.56105588, 1345512480.0, 1144877, 228974
2022-08-26 01:28:46.045653 UTC, 2817.56244477, 1345512600.0, 1144878, 228975
2022-08-26 01:30:46.045598 UTC, 2817.56383366, 1345512720.0, 1144879, 228975
2022-08-26 01:32:46.045543 UTC, 2817.56522255, 1345512840.0, 1144880, 228975
2022-08-26 01:34:46.045487 UTC, 2817.56661144, 1345512960.0, 1144881, 228975
2022-08-26 01:36:46.045432 UTC, 2817.56800033, 1345513080.0, 1144882, 228975
2022-09-01 21:44:45.773099 UTC, 2824.40688606, 1346103960.0, 1149806, 229960
2022-09-01 21:46:45.773043 UTC, 2824.40827495, 1346104080.0, 1149807, 229960
2022-09-01 21:48:45.772988 UTC, 2824.40966384, 1346104200.0, 1149808, 229961
2022-09-01 21:50:45.772933 UTC, 2824.41105273, 1346104320.0, 1149809, 229961
2022-09-01 21:52:45.772878 UTC, 2824.41244161, 1346104440.0, 1149810, 229961
2022-09-01 21:54:45.772822 UTC, 2824.41383050, 1346104560.0, 1149811, 229961
2022-09-01 21:56:45.772767 UTC, 2824.41521939, 1346104680.0, 1149812, 229961
2022-09-01 21:58:45.772712 UTC, 2824.41660828, 1346104800.0, 1149813, 229962
2022-09-01 22:00:45.772656 UTC, 2824.41799717, 1346104920.0, 1149814, 229962
2022-09-01 22:02:45.772601 UTC, 2824.41938606, 1346105040.0, 1149815, 229962
2022-09-01 22:04:45.772546 UTC, 2824.42077494, 1346105160.0, 1149816, 229962
2022-09-01 22:06:45.772490 UTC, 2824.42216383, 1346105280.0, 1149817, 229962
2022-09-02 17:44:45.739914 UTC, 2825.24021901, 1346175960.0, 1150406, 230080
2022-09-02 17:46:45.739859 UTC, 2825.24160790, 1346176080.0, 1150407, 230080
2022-09-02 17:48:45.739804 UTC, 2825.24299679, 1346176200.0, 1150408, 0
2022-09-02 17:50:45.739748 UTC, 2825.24438568, 1346176320.0, 1150409, 0
2022-09-02 17:52:45.739693 UTC, 2825.24577456, 1346176440.0, 1150410, 0
2022-09-02 17:54:45.739638 UTC, 2825.24716345, 1346176560.0, 1150411, 0
2022-09-02 17:56:45.739583 UTC, 2825.24855234, 1346176680.0, 1150412, 0
2022-09-02 17:58:45.739527 UTC, 2825.24994123, 1346176800.0, 1150413, 690246
2022-09-02 18:00:45.739472 UTC, 2825.25133012, 1346176920.0, 1150414, 690246
2022-09-02 18:02:45.739417 UTC, 2825.25271900, 1346177040.0, 1150415, 690247
2022-09-02 18:04:45.739361 UTC, 2825.25410789, 1346177160.0, 1150416, 690247
2022-09-02 18:06:45.739306 UTC, 2825.25549678, 1346177280.0, 1150417, 690248
2022-09-09 10:08:45.473824 UTC, 2831.92354926, 1346753400.0, 1155218, 693129
2022-09-09 10:10:45.473769 UTC, 2831.92493815, 1346753520.0, 1155219, 693129
2022-09-09 10:12:45.473715 UTC, 2831.92632704, 1346753640.0, 1155220, 693130
2022-09-09 10:14:45.473660 UTC, 2831.92771593, 1346753760.0, 1155221, 693130
2022-09-09 10:16:45.473606 UTC, 2831.92910482, 1346753880.0, 1155222, 693131
2022-09-09 10:18:45.473551 UTC, 2831.93049370, 1346754000.0, 1155223, 693132
2022-09-09 10:20:45.473497 UTC, 2831.93188259, 1346754120.0, 1155224, 693132
2022-09-09 10:22:45.473442 UTC, 2831.93327148, 1346754240.0, 1155225, 693133
2022-09-09 10:24:45.473388 UTC, 2831.93466037, 1346754360.0, 1155226, 693133
2022-09-09 10:26:45.473333 UTC, 2831.93604926, 1346754480.0, 1155227, 693134
2022-09-09 10:28:45.473279 UTC, 2831.93743815, 1346754600.0, 1155228, 693135
2022-09-09 10:30:45.473224 UTC, 2831.93882703, 1346754720.0, 1155229, 693135
2022-09-16 05:04:45.207263 UTC, 2838.71243507, 1347339960.0, 1160106, 696061
2022-09-16 05:06:45.207208 UTC, 2838.71382395, 1347340080.0, 1160107, 696062
2022-09-16 05:08:45.207152 UTC, 2838.71521284, 1347340200.0, 1160108, 696063
2022-09-16 05:10:45.207097 UTC, 2838.71660173, 1347340320.0, 1160109, 696063
2022-09-16 05:12:45.207042 UTC, 2838.71799062, 1347340440.0, 1160110, 696064
2022-09-16 05:14:45.206986 UTC, 2838.71937951, 1347340560.0, 1160111, 696064
2022-09-16 05:16:45.206931 UTC, 2838.72076840, 1347340680.0, 1160112, 696065
2022-09-16 05:18:45.206876 UTC, 2838.72215728, 1347340800.0, 1160113, 696066
2022-09-16 05:20:45.206820 UTC, 2838.72354617, 1347340920.0, 1160114, 696066
2022-09-16 05:22:45.206765 UTC, 2838.72493506, 1347341040.0, 1160115, 696067
2022-09-16 05:24:45.206710 UTC, 2838.72632395, 1347341160.0, 1160116, 696067
2022-09-16 05:26:45.206655 UTC, 2838.72771284, 1347341280.0, 1160117, 696068
2022-09-23 13:44:44.914099 UTC, 2846.07354278, 1347975960.0, 1165406, 699241
2022-09-23 13:46:44.914043 UTC, 2846.07493167, 1347976080.0, 1165407, 699242
2022-09-23 13:48:44.913988 UTC, 2846.07632056, 1347976200.0, 1165408, 699243
2022-09-23 13:50:44.913932 UTC, 2846.07770945, 1347976320.0, 1165409, 699243
2022-09-23 13:52:44.913877 UTC, 2846.07909834, 1347976440.0, 1165410, 699244
2022-09-23 13:54:44.913821 UTC, 2846.08048722, 1347976560.0, 1165411, 699244
2022-09-23 13:56:44.913766 UTC, 2846.08187611, 1347976680.0, 1165412, 699245
2022-09-23 13:58:44.913710 UTC, 2846.08326500, 1347976800.0, 1165413, 699246
2022-09-23 14:00:44.913655 UTC, 2846.08465389, 1347976920.0, 1165414, 699246
2022-09-23 14:02:44.913599 UTC, 2846.08604278, 1347977040.0, 1165415, 699247
2022-09-23 14:04:44.913544 UTC, 2846.08743167, 1347977160.0, 1165416, 699247
2022-09-23 14:06:44.913488 UTC, 2846.08882055, 1347977280.0, 1165417, 699248
2022-09-30 20:04:44.623807 UTC, 2853.33742831, 1348603560.0, 1170636, 702379
2022-09-30 20:06:44.623753 UTC, 2853.33881720, 1348603680.0, 1170637, 702380
2022-09-30 20:08:44.623699 UTC, 2853.34020609, 1348603800.0, 1170638, 702381
2022-09-30 20:10:44.623645 UTC, 2853.34159498, 1348603920.0, 1170639, 702381
2022-09-30 20:12:44.623592 UTC, 2853.34298387, 1348604040.0, 1170640, 702382
2022-09-30 20:14:44.623538 UTC, 2853.34437275, 1348604160.0, 1170641, 702382
2022-09-30 20:16:44.623484 UTC, 2853.34576164, 1348604280.0, 1170642, 702383
2022-09-30 20:18:44.623430 UTC, 2853.34715053, 1348604400.0, 1170643, 702384
2022-09-30 20:20:44.623376 UTC, 2853.34853942, 1348604520.0, 1170644, 702384
2022-09-30 20:22:44.623322 UTC, 2853.34992831, 1348604640.0, 1170645, 702385
2022-09-30 20:24:44.623268 UTC, 2853.35131719, 1348604760.0, 1170646, 702385
2022-09-30 20:26:44.623214 UTC, 2853.35270608, 1348604880.0, 1170647, 702386
2022-10-08 06:34:44.335052 UTC, 2860.77492497, 1349246160.0, 1175991, 705592
2022-10-08 06:36:44.334998 UTC, 2860.77631386, 1349246280.0, 1175992, 705593
2022-10-08 06:38:44.334945 UTC, 2860.77770275, 1349246400.0, 1175993, 705594
2022-10-08 06:40:44.334891 UTC, 2860.77909163, 1349246520.0, 1175994, 705594
2022-10-08 06:42:44.334838 UTC, 2860.78048052, 1349246640.0, 1175995, 705595
2022-10-08 06:44:44.334785 UTC, 2860.78186941, 1349246760.0, 1175996, 705595
2022-10-08 06:46:44.334731 UTC, 2860.78325830, 1349246880.0, 1175997, 705596
2022-10-08 06:48:44.334678 UTC, 2860.78464719, 1349247000.0, 1175998, 705597
2022-10-08 06:50:44.334624 UTC, 2860.78603608, 1349247120.0, 1175999, 705597
2022-10-08 06:52:44.334571 UTC, 2860.78742496, 1349247240.0, 1176000, 705598
2022-10-08 06:54:44.334517 UTC, 2860.78881385, 1349247360.0, 1176001, 705598
2022-10-08 06:56:44.334464 UTC, 2860.79020274, 1349247480.0, 1176002, 705599
2022-10-14 22:38:44.078169 UTC, 2867.44436644, 1349822400.0, 1180793, 708474
2022-10-14 22:40:44.078114 UTC, 2867.44575533, 1349822520.0, 1180794, 708474
2022-10-14 22:42:44.078059 UTC, 2867.44714422, 1349822640.0, 1180795, 708475
2022-10-14 22:44:44.078004 UTC, 2867.44853311, 1349822760.0, 1180796, 708475
2022-10-14 22:46:44.077950 UTC, 2867.44992199, 1349822880.0, 1180797, 708476
2022-10-14 22:48:44.077895 UTC, 2867.45131088, 1349823000.0, 1180798, 708477
2022-10-14 22:50:44.077840 UTC, 2867.45269977, 1349823120.0, 1180799, 708477
2022-10-14 22:52:44.077785 UTC, 2867.45408866, 1349823240.0, 1180800, 708478
2022-10-14 22:54:44.077731 UTC, 2867.45547755, 1349823360.0, 1180801, 708478
2022-10-14 22:56:44.077676 UTC, 2867.45686644, 1349823480.0, 1180802, 708479
2022-10-14 22:58:44.077621 UTC, 2867.45825532, 1349823600.0, 1180803, 708480
2022-10-14 23:00:44.077566 UTC, 2867.45964421, 1349823720.0, 1180804, 708480
2022-10-29 19:28:43.488563 UTC, 2882.31241517, 1351107000.0, 1191498, 714897
2022-10-29 19:30:43.488509 UTC, 2882.31380406, 1351107120.0, 1191499, 714897
2022-10-29 19:32:43.488455 UTC, 2882.31519295, 1351107240.0, 1191500, 714898
2022-10-29 19:34:43.488401 UTC, 2882.31658184, 1351107360.0, 1191501, 714898
2022-10-29 19:36:43.488347 UTC, 2882.31797073, 1351107480.0, 1191502, 714899
2022-10-29 19:38:43.488293 UTC, 2882.31935962, 1351107600.0, 1191503, 714900
2022-10-29 19:40:43.488239 UTC, 2882.32074850, 1351107720.0, 1191504, 714900
2022-10-29 19:42:43.488185 UTC, 2882.32213739, 1351107840.0, 1191505, 714901
2022-10-29 19:44:43.488131 UTC, 2882.32352628, 1351107960.0, 1191506, 714901
2022-10-29 19:46:43.488077 UTC, 2882.32491517, 1351108080.0, 1191507, 714902
2022-10-29 19:48:43.488023 UTC, 2882.32630406, 1351108200.0, 1191508, 714903
2022-10-29 19:50:43.487969 UTC, 2882.32769295, 1351108320.0, 1191509, 714903
2022-11-12 18:04:42.948950 UTC, 2896.25407560, 1352311560.0, 1201536, 720919
2022-11-12 18:06:42.948895 UTC, 2896.25546449, 1352311680.0, 1201537, 720920
2022-11-12 18:08:42.948840 UTC, 2896.25685337, 1352311800.0, 1201538, 720921
2022-11-12 18:10:42.948785 UTC, 2896.25824226, 1352311920.0, 1201539, 720921
2022-11-12 18:12:42.948730 UTC, 2896.25963115, 1352312040.0, 1201540, 720922
2022-11-12 18:14:42.948675 UTC, 2896.26102004, 1352312160.0, 1201541, 720922
2022-11-12 18:16:42.948620 UTC, 2896.26240893, 1352312280.0, 1201542, 720923
2022-11-12 18:18:42.948565 UTC, 2896.26379782, 1352312400.0, 1201543, 720924
2022-11-12 18:20:42.948510 UTC, 2896.26518670, 1352312520.0, 1201544, 720924
2022-11-12 18:22:42.948456 UTC, 2896.26657559, 1352312640.0, 1201545, 720925
2022-11-12 18:24:42.948401 UTC, 2896.26796448, 1352312760.0, 1201546, 720925
2022-11-12 18:26:42.948346 UTC, 2896.26935337, 1352312880.0, 1201547, 720926
2022-11-26 17:54:42.393378 UTC, 2910.24712473, 1353520560.0, 1211611, 726964
2022-11-26 17:56:42.393324 UTC, 2910.24851361, 1353520680.0, 1211612, 726965
2022-11-26 17:58:42.393270 UTC, 2910.24990250, 1353520800.0, 1211613, 726966
2022-11-26 18:00:42.393216 UTC, 2910.25129139, 1353520920.0, 1211614, 726966
2022-11-26 18:02:42.393163 UTC, 2910.25268028, 1353521040.0, 1211615, 726967
2022-11-26 18:04:42.393109 UTC, 2910.25406917, 1353521160.0, 1211616, 726967
2022-11-26 18:06:42.393055 UTC, 2910.25545806, 1353521280.0, 1211617, 726968
2022-11-26 18:08:42.393001 UTC, 2910.25684694, 1353521400.0, 1211618, 726969
2022-11-26 18:10:42.392948 UTC, 2910.25823583, 1353521520.0, 1211619, 726969
2022-11-26 18:12:42.392894 UTC, 2910.25962472, 1353521640.0, 1211620, 726970
2022-11-26 18:14:42.392840 UTC, 2910.26101361, 1353521760.0, 1211621, 726970
2022-11-26 18:16:42.392786 UTC, 2910.26240250, 1353521880.0, 1211622, 726971
2022-12-03 10:34:42.134167 UTC, 2916.94156617, 1354098960.0, 1216431, 729856
2022-12-03 10:36:42.134114 UTC, 2916.94295506, 1354099080.0, 1216432, 729857
2022-12-03 10:38:42.134060 UTC, 2916.94434395, 1354099200.0, 1216433, 729858
2022-12-03 10:40:42.134006 UTC, 2916.94573284, 1354099320.0, 1216434, 729858
2022-12-03 10:42:42.133953 UTC, 2916.94712173, 1354099440.0, 1216435, 729859
2022-12-03 10:44:42.133899 UTC, 2916.94851061, 1354099560.0, 1216436, 729859
2022-12-03 10:46:42.133845 UTC, 2916.94989950, 1354099680.0, 1216437, 729860
2022-12-03 10:48:42.133792 UTC, 2916.95128839, 1354099800.0, 1216438, 729861
2022-12-03 10:50:42.133738 UTC, 2916.95267728, 1354099920.0, 1216439, 729861
2022-12-03 10:52:42.133685 UTC, 2916.95406617, 1354100040.0, 1216440, 729862
2022-12-03 10:54:42.133631 UTC, 2916.95545506, 1354100160.0, 1216441, 729862
2022-12-03 10:56:42.133577 UTC, 2916.95684394, 1354100280.0, 1216442, 729863
2022-12-10 01:04:41.879039 UTC, 2923.54572989, 1354669560.0, 1221186, 732709
2022-12-10 01:06:41.878985 UTC, 2923.54711878, 1354669680.0, 1221187, 732710
2022-12-10 01:08:41.878930 UTC, 2923.54850766, 1354669800.0, 1221188, 732711
2022-12-10 01:10:41.878875 UTC, 2923.54989655, 1354669920.0, 1221189, 732711
2022-12-10 01:12:41.878820 UTC, 2923.55128544, 1354670040.0, 1221190, 732712
2022-12-10 01:14:41.878765 UTC, 2923.55267433, 1354670160.0, 1221191, 732712
2022-12-10 01:16:41.878710 UTC, 2923.55406322, 1354670280.0, 1221192, 732713
2022-12-10 01:18:41.878656 UTC, 2923.55545211, 1354670400.0, 1221193, 732714
2022-12-10 01:20:41.878601 UTC, 2923.55684099, 1354670520.0, 1221194, 732714
2022-12-10 01:22:41.878546 UTC, 2923.55822988, 1354670640.0, 1221195, 732715
2022-12-10 01:24:41.878491 UTC, 2923.55961877, 1354670760.0, 1221196, 732715
2022-12-10 01:26:41.878437 UTC, 2923.56100766, 1354670880.0, 1221197, 732716
2022-12-16 23:24:41.605581 UTC, 2930.47628228, 1355268360.0, 1226176, 735703
2022-12-16 23:26:41.605526 UTC, 2930.47767117, 1355268480.0, 1226177, 735704
2022-12-16 23:28:41.605470 UTC, 2930.47906006, 1355268600.0, 1226178, 735705
2022-12-16 23:30:41.605415 UTC, 2930.48044895, 1355268720.0, 1226179, 735705
2022-12-16 23:32:41.605360 UTC, 2930.48183783, 1355268840.0, 1226180, 735706
2022-12-16 23:34:41.605305 UTC, 2930.48322672, 1355268960.0, 1226181, 735706
2022-12-16 23:36:41.605250 UTC, 2930.48461561, 1355269080.0, 1226182, 735707
2022-12-16 23:38:41.605194 UTC, 2930.48600450, 1355269200.0, 1226183, 735708
2022-12-16 23:40:41.605139 UTC, 2930.48739339, 1355269320.0, 1226184, 735708
2022-12-16 23:42:41.605084 UTC, 2930.48878228, 1355269440.0, 1226185, 735709
2022-12-16 23:44:41.605029 UTC, 2930.49017116, 1355269560.0, 1226186, 735709
2022-12-16 23:46:41.604973 UTC, 2930.49156005, 1355269680.0, 1226187, 735710
2022-12-23 09:14:41.350833 UTC, 2936.88600156, 1355822160.0, 1230791, 738472
2022-12-23 09:16:41.350779 UTC, 2936.88739044, 1355822280.0, 1230792, 738473
2022-12-23 09:18:41.350726 UTC, 2936.88877933, 1355822400.0, 1230793, 738474
2022-12-23 09:20:41.350672 UTC, 2936.89016822, 1355822520.0, 1230794, 738474
2022-12-23 09:22:41.350618 UTC, 2936.89155711, 1355822640.0, 1230795, 738475
